input_len,target_len,task_source,idx
42,45,CoT,114752
732,67,CoT,114753
372,16,CoT,114754
260,64,CoT,114755
61,26,CoT,114756
62,28,CoT,114757
259,71,CoT,114758
211,26,CoT,114759
76,19,CoT,114760
247,25,CoT,114761
535,23,CoT,114762
336,36,CoT,114763
260,58,CoT,114764
510,24,CoT,114765
61,29,CoT,114766
465,23,CoT,114767
41,26,CoT,114768
300,26,CoT,114769
44,68,CoT,114770
513,28,CoT,114771
53,26,CoT,114772
22,36,CoT,114773
67,29,CoT,114774
164,60,CoT,114775
85,84,CoT,114776
253,43,CoT,114777
223,21,CoT,114778
1383,83,CoT,114779
409,48,CoT,114780
76,33,CoT,114781
351,34,CoT,114782
503,28,CoT,114783
221,36,CoT,114784
46,35,CoT,114785
16,69,CoT,114786
77,26,CoT,114787
779,55,CoT,114788
57,20,CoT,114789
577,26,CoT,114790
1101,32,CoT,114791
770,124,CoT,114792
71,25,CoT,114793
269,61,CoT,114794
715,46,CoT,114795
724,114,CoT,114796
498,24,CoT,114797
742,108,CoT,114798
66,37,CoT,114799
190,73,CoT,114800
25,39,CoT,114801
233,23,CoT,114802
40,22,CoT,114803
34,76,CoT,114804
343,53,CoT,114805
26,27,CoT,114806
83,47,CoT,114807
347,67,CoT,114808
57,29,CoT,114809
489,19,CoT,114810
289,19,CoT,114811
57,28,CoT,114812
501,22,CoT,114813
23,81,CoT,114814
27,61,CoT,114815
460,44,CoT,114816
417,20,CoT,114817
59,34,CoT,114818
55,47,CoT,114819
30,38,CoT,114820
363,42,CoT,114821
203,79,CoT,114822
36,88,CoT,114823
43,53,CoT,114824
66,47,CoT,114825
364,26,CoT,114826
490,23,CoT,114827
64,22,CoT,114828
469,47,CoT,114829
53,49,CoT,114830
55,28,CoT,114831
80,28,CoT,114832
60,20,CoT,114833
345,44,CoT,114834
176,91,CoT,114835
353,25,CoT,114836
665,49,CoT,114837
16,90,CoT,114838
89,27,CoT,114839
271,18,CoT,114840
304,53,CoT,114841
279,108,CoT,114842
473,20,CoT,114843
73,23,CoT,114844
261,67,CoT,114845
57,27,CoT,114846
303,27,CoT,114847
1030,81,CoT,114848
16,92,CoT,114849
33,40,CoT,114850
471,26,CoT,114851
87,158,CoT,114852
335,71,CoT,114853
23,57,CoT,114854
552,79,CoT,114855
456,62,CoT,114856
73,45,CoT,114857
499,29,CoT,114858
44,24,CoT,114859
432,29,CoT,114860
51,38,CoT,114861
573,78,CoT,114862
48,44,CoT,114863
264,25,CoT,114864
55,24,CoT,114865
574,146,CoT,114866
58,31,CoT,114867
456,36,CoT,114868
325,35,CoT,114869
70,31,CoT,114870
223,29,CoT,114871
52,34,CoT,114872
235,108,CoT,114873
863,95,CoT,114874
58,35,CoT,114875
81,56,CoT,114876
65,35,CoT,114877
530,36,CoT,114878
503,67,CoT,114879
271,23,CoT,114880
524,33,CoT,114881
51,35,CoT,114882
295,22,CoT,114883
98,63,CoT,114884
35,52,CoT,114885
461,30,CoT,114886
168,64,CoT,114887
71,24,CoT,114888
78,39,CoT,114889
84,21,CoT,114890
221,66,CoT,114891
28,18,CoT,114892
302,26,CoT,114893
74,32,CoT,114894
69,25,CoT,114895
483,57,CoT,114896
439,60,CoT,114897
249,38,CoT,114898
65,23,CoT,114899
96,32,CoT,114900
320,54,CoT,114901
284,20,CoT,114902
493,21,CoT,114903
43,44,CoT,114904
83,26,CoT,114905
75,59,CoT,114906
67,25,CoT,114907
462,28,CoT,114908
286,17,CoT,114909
63,29,CoT,114910
210,83,CoT,114911
359,24,CoT,114912
148,58,CoT,114913
23,55,CoT,114914
73,27,CoT,114915
218,23,CoT,114916
267,70,CoT,114917
70,63,CoT,114918
224,22,CoT,114919
19,64,CoT,114920
82,20,CoT,114921
274,22,CoT,114922
72,48,CoT,114923
25,38,CoT,114924
80,29,CoT,114925
15,70,CoT,114926
782,88,CoT,114927
210,54,CoT,114928
449,75,CoT,114929
54,20,CoT,114930
42,33,CoT,114931
81,79,CoT,114932
204,48,CoT,114933
441,22,CoT,114934
47,38,CoT,114935
105,47,CoT,114936
481,45,CoT,114937
167,46,CoT,114938
315,47,CoT,114939
80,51,CoT,114940
57,28,CoT,114941
15,67,CoT,114942
489,21,CoT,114943
64,32,CoT,114944
48,50,CoT,114945
81,28,CoT,114946
833,50,CoT,114947
319,29,CoT,114948
75,39,CoT,114949
261,67,CoT,114950
65,23,CoT,114951
525,40,CoT,114952
212,28,CoT,114953
67,72,CoT,114954
569,22,CoT,114955
342,25,CoT,114956
511,29,CoT,114957
534,29,CoT,114958
70,28,CoT,114959
331,56,CoT,114960
61,25,CoT,114961
46,31,CoT,114962
868,21,CoT,114963
53,31,CoT,114964
50,25,CoT,114965
41,59,CoT,114966
274,29,CoT,114967
392,27,CoT,114968
507,21,CoT,114969
273,27,CoT,114970
408,40,CoT,114971
636,75,CoT,114972
1302,37,CoT,114973
63,52,CoT,114974
312,15,CoT,114975
451,20,CoT,114976
22,67,CoT,114977
164,97,CoT,114978
70,30,CoT,114979
345,30,CoT,114980
349,16,CoT,114981
38,20,CoT,114982
363,31,CoT,114983
489,30,CoT,114984
214,20,CoT,114985
39,29,CoT,114986
331,37,CoT,114987
821,129,CoT,114988
291,30,CoT,114989
304,11,CoT,114990
692,44,CoT,114991
54,23,CoT,114992
224,32,CoT,114993
259,18,CoT,114994
532,72,CoT,114995
83,23,CoT,114996
473,48,CoT,114997
309,24,CoT,114998
430,71,CoT,114999
16,77,CoT,115000
224,23,CoT,115001
506,27,CoT,115002
432,59,CoT,115003
482,20,CoT,115004
56,21,CoT,115005
18,172,CoT,115006
42,43,CoT,115007
74,25,CoT,115008
683,96,CoT,115009
54,36,CoT,115010
730,70,CoT,115011
73,28,CoT,115012
378,28,CoT,115013
430,62,CoT,115014
310,63,CoT,115015
347,50,CoT,115016
38,18,CoT,115017
738,68,CoT,115018
87,35,CoT,115019
46,46,CoT,115020
43,37,CoT,115021
74,22,CoT,115022
55,42,CoT,115023
70,24,CoT,115024
439,33,CoT,115025
62,33,CoT,115026
63,28,CoT,115027
284,28,CoT,115028
55,34,CoT,115029
294,20,CoT,115030
43,45,CoT,115031
59,113,CoT,115032
53,35,CoT,115033
36,35,CoT,115034
427,51,CoT,115035
304,15,CoT,115036
58,28,CoT,115037
51,21,CoT,115038
66,32,CoT,115039
331,25,CoT,115040
790,58,CoT,115041
83,41,CoT,115042
284,34,CoT,115043
471,48,CoT,115044
87,24,CoT,115045
1066,33,CoT,115046
481,55,CoT,115047
487,22,CoT,115048
54,22,CoT,115049
75,39,CoT,115050
564,23,CoT,115051
317,32,CoT,115052
46,24,CoT,115053
64,19,CoT,115054
303,29,CoT,115055
15,108,CoT,115056
192,19,CoT,115057
148,25,CoT,115058
73,44,CoT,115059
476,20,CoT,115060
464,28,CoT,115061
289,25,CoT,115062
45,38,CoT,115063
652,93,CoT,115064
71,14,CoT,115065
215,36,CoT,115066
506,33,CoT,115067
52,20,CoT,115068
62,80,CoT,115069
61,29,CoT,115070
31,35,CoT,115071
63,19,CoT,115072
398,62,CoT,115073
720,61,CoT,115074
447,28,CoT,115075
457,54,CoT,115076
289,57,CoT,115077
41,72,CoT,115078
61,32,CoT,115079
411,35,CoT,115080
716,49,CoT,115081
417,59,CoT,115082
48,45,CoT,115083
86,43,CoT,115084
272,36,CoT,115085
826,231,CoT,115086
405,35,CoT,115087
613,55,CoT,115088
67,61,CoT,115089
458,45,CoT,115090
515,21,CoT,115091
92,24,CoT,115092
393,34,CoT,115093
35,31,CoT,115094
485,48,CoT,115095
38,51,CoT,115096
220,45,CoT,115097
458,30,CoT,115098
265,31,CoT,115099
489,24,CoT,115100
528,29,CoT,115101
80,23,CoT,115102
341,51,CoT,115103
64,68,CoT,115104
35,34,CoT,115105
16,84,CoT,115106
73,24,CoT,115107
17,34,CoT,115108
44,29,CoT,115109
546,27,CoT,115110
57,31,CoT,115111
81,27,CoT,115112
333,52,CoT,115113
335,32,CoT,115114
50,48,CoT,115115
261,26,CoT,115116
188,37,CoT,115117
494,23,CoT,115118
349,27,CoT,115119
22,101,CoT,115120
61,172,CoT,115121
318,27,CoT,115122
15,70,CoT,115123
346,26,CoT,115124
504,22,CoT,115125
65,58,CoT,115126
42,25,CoT,115127
69,17,CoT,115128
62,21,CoT,115129
182,44,CoT,115130
57,35,CoT,115131
516,24,CoT,115132
444,68,CoT,115133
49,45,CoT,115134
32,25,CoT,115135
454,30,CoT,115136
261,61,CoT,115137
71,25,CoT,115138
187,36,CoT,115139
43,22,CoT,115140
31,30,CoT,115141
70,22,CoT,115142
486,65,CoT,115143
21,23,CoT,115144
229,19,CoT,115145
505,23,CoT,115146
24,66,CoT,115147
468,27,CoT,115148
85,17,CoT,115149
104,71,CoT,115150
476,31,CoT,115151
54,37,CoT,115152
61,30,CoT,115153
341,48,CoT,115154
76,20,CoT,115155
1119,127,CoT,115156
79,29,CoT,115157
311,45,CoT,115158
781,62,CoT,115159
63,50,CoT,115160
43,22,CoT,115161
764,67,CoT,115162
54,23,CoT,115163
57,25,CoT,115164
392,73,CoT,115165
83,31,CoT,115166
464,68,CoT,115167
820,184,CoT,115168
63,22,CoT,115169
62,20,CoT,115170
49,27,CoT,115171
228,21,CoT,115172
266,25,CoT,115173
44,27,CoT,115174
330,24,CoT,115175
42,23,CoT,115176
422,58,CoT,115177
67,43,CoT,115178
70,30,CoT,115179
471,18,CoT,115180
218,46,CoT,115181
40,19,CoT,115182
51,21,CoT,115183
45,28,CoT,115184
71,32,CoT,115185
47,27,CoT,115186
55,32,CoT,115187
64,33,CoT,115188
24,66,CoT,115189
214,36,CoT,115190
456,21,CoT,115191
980,60,CoT,115192
204,36,CoT,115193
40,28,CoT,115194
49,41,CoT,115195
478,28,CoT,115196
244,23,CoT,115197
296,43,CoT,115198
651,39,CoT,115199
176,33,CoT,115200
127,56,CoT,115201
534,48,CoT,115202
808,49,CoT,115203
469,64,CoT,115204
342,27,CoT,115205
60,22,CoT,115206
1269,76,CoT,115207
177,43,CoT,115208
67,23,CoT,115209
508,28,CoT,115210
60,16,CoT,115211
106,37,CoT,115212
539,30,CoT,115213
482,20,CoT,115214
43,31,CoT,115215
1283,89,CoT,115216
473,74,CoT,115217
32,57,CoT,115218
25,30,CoT,115219
29,56,CoT,115220
77,34,CoT,115221
411,65,CoT,115222
74,40,CoT,115223
201,45,CoT,115224
437,96,CoT,115225
796,54,CoT,115226
481,19,CoT,115227
68,56,CoT,115228
1180,46,CoT,115229
42,39,CoT,115230
1139,39,CoT,115231
214,24,CoT,115232
48,36,CoT,115233
460,26,CoT,115234
23,55,CoT,115235
532,31,CoT,115236
36,55,CoT,115237
309,26,CoT,115238
182,115,CoT,115239
263,23,CoT,115240
36,19,CoT,115241
254,33,CoT,115242
55,26,CoT,115243
376,49,CoT,115244
96,29,CoT,115245
69,19,CoT,115246
600,51,CoT,115247
59,43,CoT,115248
1232,269,CoT,115249
930,44,CoT,115250
1050,64,CoT,115251
180,39,CoT,115252
467,40,CoT,115253
226,29,CoT,115254
34,52,CoT,115255
509,49,CoT,115256
316,37,CoT,115257
60,20,CoT,115258
60,40,CoT,115259
649,52,CoT,115260
664,67,CoT,115261
117,26,CoT,115262
64,94,CoT,115263
354,22,CoT,115264
437,29,CoT,115265
368,38,CoT,115266
913,50,CoT,115267
223,38,CoT,115268
308,16,CoT,115269
54,28,CoT,115270
688,86,CoT,115271
516,27,CoT,115272
72,27,CoT,115273
219,60,CoT,115274
70,22,CoT,115275
550,26,CoT,115276
317,44,CoT,115277
24,45,CoT,115278
41,21,CoT,115279
85,22,CoT,115280
475,31,CoT,115281
230,26,CoT,115282
62,22,CoT,115283
75,25,CoT,115284
225,18,CoT,115285
484,21,CoT,115286
414,50,CoT,115287
72,22,CoT,115288
243,22,CoT,115289
61,34,CoT,115290
360,41,CoT,115291
61,71,CoT,115292
35,37,CoT,115293
142,105,CoT,115294
460,24,CoT,115295
498,44,CoT,115296
556,18,CoT,115297
312,23,CoT,115298
474,38,CoT,115299
491,29,CoT,115300
56,47,CoT,115301
51,26,CoT,115302
44,36,CoT,115303
56,21,CoT,115304
381,104,CoT,115305
191,33,CoT,115306
83,65,CoT,115307
326,26,CoT,115308
278,20,CoT,115309
58,87,CoT,115310
80,37,CoT,115311
84,23,CoT,115312
54,23,CoT,115313
49,55,CoT,115314
347,26,CoT,115315
838,49,CoT,115316
232,24,CoT,115317
193,33,CoT,115318
378,50,CoT,115319
36,35,CoT,115320
386,37,CoT,115321
520,37,CoT,115322
214,29,CoT,115323
293,58,CoT,115324
202,48,CoT,115325
284,34,CoT,115326
531,20,CoT,115327
239,35,CoT,115328
54,40,CoT,115329
738,48,CoT,115330
33,17,CoT,115331
424,97,CoT,115332
286,57,CoT,115333
75,32,CoT,115334
273,91,CoT,115335
62,67,CoT,115336
163,58,CoT,115337
240,79,CoT,115338
78,35,CoT,115339
1140,66,CoT,115340
28,66,CoT,115341
567,23,CoT,115342
499,26,CoT,115343
328,42,CoT,115344
468,26,CoT,115345
714,40,CoT,115346
66,63,CoT,115347
33,49,CoT,115348
75,32,CoT,115349
20,78,CoT,115350
120,74,CoT,115351
51,17,CoT,115352
53,48,CoT,115353
334,16,CoT,115354
55,21,CoT,115355
45,23,CoT,115356
82,35,CoT,115357
461,22,CoT,115358
459,28,CoT,115359
42,29,CoT,115360
445,21,CoT,115361
93,118,CoT,115362
446,24,CoT,115363
16,63,CoT,115364
362,27,CoT,115365
332,18,CoT,115366
304,21,CoT,115367
57,26,CoT,115368
410,27,CoT,115369
67,80,CoT,115370
47,22,CoT,115371
322,13,CoT,115372
192,29,CoT,115373
240,28,CoT,115374
358,42,CoT,115375
58,29,CoT,115376
57,31,CoT,115377
79,27,CoT,115378
49,17,CoT,115379
73,28,CoT,115380
501,30,CoT,115381
76,28,CoT,115382
74,38,CoT,115383
282,22,CoT,115384
83,26,CoT,115385
74,25,CoT,115386
721,54,CoT,115387
449,54,CoT,115388
380,28,CoT,115389
668,146,CoT,115390
332,34,CoT,115391
492,36,CoT,115392
340,26,CoT,115393
1372,65,CoT,115394
309,30,CoT,115395
397,82,CoT,115396
40,61,CoT,115397
16,75,CoT,115398
1059,76,CoT,115399
236,28,CoT,115400
49,20,CoT,115401
57,67,CoT,115402
497,37,CoT,115403
324,21,CoT,115404
43,67,CoT,115405
47,33,CoT,115406
219,56,CoT,115407
300,35,CoT,115408
38,35,CoT,115409
374,41,CoT,115410
266,29,CoT,115411
137,91,CoT,115412
383,52,CoT,115413
355,41,CoT,115414
467,28,CoT,115415
52,33,CoT,115416
476,21,CoT,115417
189,58,CoT,115418
62,34,CoT,115419
497,27,CoT,115420
43,67,CoT,115421
73,22,CoT,115422
196,40,CoT,115423
66,51,CoT,115424
58,28,CoT,115425
454,44,CoT,115426
89,45,CoT,115427
218,26,CoT,115428
511,24,CoT,115429
26,73,CoT,115430
63,22,CoT,115431
71,25,CoT,115432
73,36,CoT,115433
263,64,CoT,115434
31,55,CoT,115435
27,35,CoT,115436
56,18,CoT,115437
306,27,CoT,115438
319,32,CoT,115439
492,24,CoT,115440
230,42,CoT,115441
299,31,CoT,115442
55,60,CoT,115443
425,63,CoT,115444
43,32,CoT,115445
233,36,CoT,115446
211,24,CoT,115447
250,46,CoT,115448
59,21,CoT,115449
60,20,CoT,115450
917,61,CoT,115451
37,28,CoT,115452
49,44,CoT,115453
60,19,CoT,115454
64,22,CoT,115455
268,51,CoT,115456
482,20,CoT,115457
46,28,CoT,115458
61,22,CoT,115459
102,25,CoT,115460
810,37,CoT,115461
94,111,CoT,115462
68,13,CoT,115463
538,72,CoT,115464
660,149,CoT,115465
171,56,CoT,115466
68,138,CoT,115467
570,46,CoT,115468
992,79,CoT,115469
52,26,CoT,115470
53,27,CoT,115471
461,49,CoT,115472
57,24,CoT,115473
84,37,CoT,115474
233,52,CoT,115475
278,31,CoT,115476
50,32,CoT,115477
59,23,CoT,115478
401,50,CoT,115479
459,24,CoT,115480
54,27,CoT,115481
69,49,CoT,115482
23,55,CoT,115483
85,48,CoT,115484
88,27,CoT,115485
34,31,CoT,115486
455,33,CoT,115487
330,40,CoT,115488
358,26,CoT,115489
121,65,CoT,115490
71,27,CoT,115491
491,19,CoT,115492
190,52,CoT,115493
456,23,CoT,115494
472,25,CoT,115495
458,47,CoT,115496
30,67,CoT,115497
92,49,CoT,115498
58,20,CoT,115499
475,28,CoT,115500
477,63,CoT,115501
215,32,CoT,115502
50,34,CoT,115503
37,52,CoT,115504
417,66,CoT,115505
838,26,CoT,115506
61,31,CoT,115507
79,84,CoT,115508
357,30,CoT,115509
221,68,CoT,115510
186,41,CoT,115511
58,47,CoT,115512
813,65,CoT,115513
475,21,CoT,115514
51,28,CoT,115515
131,76,CoT,115516
339,26,CoT,115517
352,35,CoT,115518
88,20,CoT,115519
81,21,CoT,115520
1676,51,CoT,115521
51,24,CoT,115522
798,102,CoT,115523
220,30,CoT,115524
54,24,CoT,115525
82,60,CoT,115526
248,28,CoT,115527
230,25,CoT,115528
304,42,CoT,115529
25,53,CoT,115530
85,23,CoT,115531
47,24,CoT,115532
571,25,CoT,115533
276,30,CoT,115534
547,29,CoT,115535
268,26,CoT,115536
51,38,CoT,115537
237,44,CoT,115538
41,23,CoT,115539
71,27,CoT,115540
270,99,CoT,115541
300,48,CoT,115542
240,29,CoT,115543
64,24,CoT,115544
67,24,CoT,115545
53,25,CoT,115546
488,80,CoT,115547
36,17,CoT,115548
310,30,CoT,115549
414,56,CoT,115550
296,33,CoT,115551
338,27,CoT,115552
47,25,CoT,115553
130,100,CoT,115554
39,211,CoT,115555
198,26,CoT,115556
76,45,CoT,115557
37,30,CoT,115558
54,32,CoT,115559
41,56,CoT,115560
79,28,CoT,115561
285,26,CoT,115562
327,18,CoT,115563
166,20,CoT,115564
20,61,CoT,115565
29,42,CoT,115566
43,60,CoT,115567
285,82,CoT,115568
104,46,CoT,115569
35,20,CoT,115570
416,38,CoT,115571
41,26,CoT,115572
60,22,CoT,115573
44,28,CoT,115574
78,22,CoT,115575
545,22,CoT,115576
316,26,CoT,115577
85,55,CoT,115578
270,60,CoT,115579
251,31,CoT,115580
72,20,CoT,115581
323,31,CoT,115582
160,70,CoT,115583
156,46,CoT,115584
279,28,CoT,115585
15,71,CoT,115586
355,38,CoT,115587
53,22,CoT,115588
226,60,CoT,115589
30,137,CoT,115590
56,31,CoT,115591
96,23,CoT,115592
26,42,CoT,115593
483,27,CoT,115594
489,25,CoT,115595
487,21,CoT,115596
33,36,CoT,115597
23,93,CoT,115598
506,21,CoT,115599
328,33,CoT,115600
432,60,CoT,115601
158,31,CoT,115602
50,85,CoT,115603
42,19,CoT,115604
267,68,CoT,115605
493,21,CoT,115606
39,15,CoT,115607
60,20,CoT,115608
167,35,CoT,115609
63,21,CoT,115610
95,121,CoT,115611
498,22,CoT,115612
437,92,CoT,115613
590,71,CoT,115614
65,22,CoT,115615
46,29,CoT,115616
296,25,CoT,115617
40,68,CoT,115618
462,54,CoT,115619
288,32,CoT,115620
28,56,CoT,115621
344,16,CoT,115622
49,49,CoT,115623
519,35,CoT,115624
535,37,CoT,115625
348,32,CoT,115626
646,66,CoT,115627
741,51,CoT,115628
77,31,CoT,115629
15,255,CoT,115630
338,28,CoT,115631
462,47,CoT,115632
48,46,CoT,115633
235,51,CoT,115634
69,30,CoT,115635
297,25,CoT,115636
38,38,CoT,115637
37,35,CoT,115638
34,86,CoT,115639
247,54,CoT,115640
44,30,CoT,115641
452,23,CoT,115642
48,26,CoT,115643
289,33,CoT,115644
58,23,CoT,115645
90,157,CoT,115646
19,93,CoT,115647
442,44,CoT,115648
56,151,CoT,115649
252,24,CoT,115650
38,54,CoT,115651
65,29,CoT,115652
64,24,CoT,115653
92,68,CoT,115654
275,22,CoT,115655
322,26,CoT,115656
344,16,CoT,115657
277,33,CoT,115658
89,29,CoT,115659
289,26,CoT,115660
528,26,CoT,115661
528,20,CoT,115662
48,24,CoT,115663
715,54,CoT,115664
468,25,CoT,115665
62,31,CoT,115666
493,73,CoT,115667
42,39,CoT,115668
80,31,CoT,115669
225,36,CoT,115670
50,32,CoT,115671
66,25,CoT,115672
444,50,CoT,115673
969,91,CoT,115674
549,36,CoT,115675
69,31,CoT,115676
459,33,CoT,115677
64,20,CoT,115678
442,27,CoT,115679
65,11,CoT,115680
71,13,CoT,115681
438,34,CoT,115682
79,20,CoT,115683
54,46,CoT,115684
37,20,CoT,115685
489,33,CoT,115686
26,88,CoT,115687
77,21,CoT,115688
70,30,CoT,115689
524,30,CoT,115690
42,61,CoT,115691
300,25,CoT,115692
324,37,CoT,115693
346,23,CoT,115694
69,32,CoT,115695
179,44,CoT,115696
82,34,CoT,115697
62,38,CoT,115698
64,49,CoT,115699
43,46,CoT,115700
81,36,CoT,115701
77,98,CoT,115702
466,22,CoT,115703
68,26,CoT,115704
135,49,CoT,115705
276,55,CoT,115706
58,30,CoT,115707
69,32,CoT,115708
330,16,CoT,115709
158,54,CoT,115710
455,21,CoT,115711
284,27,CoT,115712
57,25,CoT,115713
520,194,CoT,115714
288,33,CoT,115715
44,42,CoT,115716
56,18,CoT,115717
42,52,CoT,115718
225,37,CoT,115719
792,49,CoT,115720
57,25,CoT,115721
57,23,CoT,115722
56,28,CoT,115723
74,29,CoT,115724
56,23,CoT,115725
331,23,CoT,115726
27,39,CoT,115727
86,25,CoT,115728
91,80,CoT,115729
77,29,CoT,115730
317,31,CoT,115731
54,33,CoT,115732
375,29,CoT,115733
721,50,CoT,115734
497,40,CoT,115735
63,160,CoT,115736
330,14,CoT,115737
75,38,CoT,115738
38,25,CoT,115739
461,29,CoT,115740
458,47,CoT,115741
45,30,CoT,115742
107,124,CoT,115743
511,56,CoT,115744
334,31,CoT,115745
45,38,CoT,115746
57,46,CoT,115747
522,26,CoT,115748
65,25,CoT,115749
69,25,CoT,115750
75,27,CoT,115751
287,67,CoT,115752
507,48,CoT,115753
467,46,CoT,115754
120,46,CoT,115755
51,27,CoT,115756
46,79,CoT,115757
537,52,CoT,115758
856,76,CoT,115759
196,40,CoT,115760
46,24,CoT,115761
46,22,CoT,115762
56,31,CoT,115763
374,26,CoT,115764
16,78,CoT,115765
383,25,CoT,115766
209,19,CoT,115767
51,33,CoT,115768
180,108,CoT,115769
454,23,CoT,115770
460,25,CoT,115771
68,36,CoT,115772
17,103,CoT,115773
67,58,CoT,115774
87,60,CoT,115775
234,23,CoT,115776
82,18,CoT,115777
57,39,CoT,115778
343,41,CoT,115779
878,65,CoT,115780
31,30,CoT,115781
496,24,CoT,115782
66,24,CoT,115783
56,26,CoT,115784
445,67,CoT,115785
315,25,CoT,115786
98,89,CoT,115787
535,42,CoT,115788
777,114,CoT,115789
47,64,CoT,115790
62,29,CoT,115791
78,31,CoT,115792
47,31,CoT,115793
88,15,CoT,115794
43,32,CoT,115795
41,21,CoT,115796
219,77,CoT,115797
200,13,CoT,115798
1238,69,CoT,115799
78,28,CoT,115800
243,71,CoT,115801
90,17,CoT,115802
425,85,CoT,115803
59,20,CoT,115804
499,21,CoT,115805
275,35,CoT,115806
67,24,CoT,115807
62,28,CoT,115808
217,25,CoT,115809
330,17,CoT,115810
95,129,CoT,115811
57,31,CoT,115812
435,53,CoT,115813
26,23,CoT,115814
179,131,CoT,115815
123,52,CoT,115816
21,43,CoT,115817
722,59,CoT,115818
56,25,CoT,115819
78,26,CoT,115820
441,25,CoT,115821
495,24,CoT,115822
293,78,CoT,115823
15,79,CoT,115824
808,66,CoT,115825
50,24,CoT,115826
55,51,CoT,115827
256,26,CoT,115828
220,32,CoT,115829
21,66,CoT,115830
78,22,CoT,115831
532,22,CoT,115832
16,138,CoT,115833
692,35,CoT,115834
358,34,CoT,115835
339,23,CoT,115836
182,78,CoT,115837
21,55,CoT,115838
305,17,CoT,115839
167,44,CoT,115840
292,28,CoT,115841
825,65,CoT,115842
320,20,CoT,115843
79,29,CoT,115844
226,26,CoT,115845
514,26,CoT,115846
723,73,CoT,115847
336,22,CoT,115848
507,19,CoT,115849
49,20,CoT,115850
93,20,CoT,115851
46,28,CoT,115852
36,33,CoT,115853
174,56,CoT,115854
453,73,CoT,115855
83,28,CoT,115856
85,47,CoT,115857
66,61,CoT,115858
215,25,CoT,115859
91,97,CoT,115860
531,27,CoT,115861
278,25,CoT,115862
507,45,CoT,115863
266,34,CoT,115864
688,50,CoT,115865
785,52,CoT,115866
276,69,CoT,115867
77,32,CoT,115868
235,34,CoT,115869
53,22,CoT,115870
24,105,CoT,115871
71,22,CoT,115872
67,60,CoT,115873
63,24,CoT,115874
62,21,CoT,115875
52,35,CoT,115876
19,73,CoT,115877
57,38,CoT,115878
67,23,CoT,115879
46,23,CoT,115880
304,33,CoT,115881
658,50,CoT,115882
19,77,CoT,115883
359,15,CoT,115884
718,77,CoT,115885
73,18,CoT,115886
49,32,CoT,115887
502,26,CoT,115888
20,76,CoT,115889
462,18,CoT,115890
845,61,CoT,115891
320,19,CoT,115892
60,33,CoT,115893
790,74,CoT,115894
520,42,CoT,115895
51,20,CoT,115896
483,22,CoT,115897
466,24,CoT,115898
70,25,CoT,115899
54,29,CoT,115900
61,23,CoT,115901
662,83,CoT,115902
280,47,CoT,115903
75,36,CoT,115904
412,67,CoT,115905
92,33,CoT,115906
309,47,CoT,115907
79,26,CoT,115908
89,24,CoT,115909
67,32,CoT,115910
954,40,CoT,115911
69,22,CoT,115912
42,34,CoT,115913
69,28,CoT,115914
52,30,CoT,115915
64,31,CoT,115916
449,43,CoT,115917
472,23,CoT,115918
514,21,CoT,115919
57,44,CoT,115920
480,38,CoT,115921
269,39,CoT,115922
530,46,CoT,115923
37,22,CoT,115924
210,24,CoT,115925
51,24,CoT,115926
42,34,CoT,115927
309,53,CoT,115928
342,35,CoT,115929
357,31,CoT,115930
75,23,CoT,115931
193,63,CoT,115932
270,39,CoT,115933
59,25,CoT,115934
449,58,CoT,115935
309,15,CoT,115936
451,29,CoT,115937
305,29,CoT,115938
61,34,CoT,115939
565,18,CoT,115940
354,34,CoT,115941
48,24,CoT,115942
354,14,CoT,115943
550,119,CoT,115944
31,68,CoT,115945
438,28,CoT,115946
57,25,CoT,115947
52,49,CoT,115948
44,41,CoT,115949
78,66,CoT,115950
353,30,CoT,115951
64,37,CoT,115952
299,29,CoT,115953
499,34,CoT,115954
85,21,CoT,115955
478,44,CoT,115956
57,25,CoT,115957
42,21,CoT,115958
315,28,CoT,115959
478,31,CoT,115960
68,21,CoT,115961
61,27,CoT,115962
56,28,CoT,115963
1164,45,CoT,115964
357,33,CoT,115965
359,49,CoT,115966
69,185,CoT,115967
294,33,CoT,115968
325,34,CoT,115969
318,38,CoT,115970
20,34,CoT,115971
72,76,CoT,115972
608,79,CoT,115973
133,62,CoT,115974
65,27,CoT,115975
404,41,CoT,115976
475,39,CoT,115977
107,136,CoT,115978
60,29,CoT,115979
32,73,CoT,115980
683,31,CoT,115981
80,92,CoT,115982
82,23,CoT,115983
59,40,CoT,115984
528,31,CoT,115985
97,116,CoT,115986
77,24,CoT,115987
326,30,CoT,115988
90,18,CoT,115989
265,29,CoT,115990
64,94,CoT,115991
195,24,CoT,115992
58,40,CoT,115993
192,84,CoT,115994
81,20,CoT,115995
55,25,CoT,115996
288,30,CoT,115997
437,87,CoT,115998
79,36,CoT,115999
193,25,CoT,116000
946,42,CoT,116001
319,57,CoT,116002
304,53,CoT,116003
174,16,CoT,116004
28,99,CoT,116005
444,49,CoT,116006
252,47,CoT,116007
56,21,CoT,116008
62,23,CoT,116009
477,29,CoT,116010
92,45,CoT,116011
394,52,CoT,116012
67,44,CoT,116013
17,71,CoT,116014
459,24,CoT,116015
44,47,CoT,116016
81,30,CoT,116017
60,24,CoT,116018
395,17,CoT,116019
15,84,CoT,116020
